pcap_id,sample_hash,label,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_bytes,total_packets,bytes_per_second,packets_per_second,pkt_len_mean,pkt_len_std,iat_mean,iat_std,burstiness,burst_count,is_complete_handshake,has_tls,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,dns_query_count,dns_unique_queries,http_request_count,http_unique_hosts
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49185,TCP,65.705483,2001,11,30.4541,0.1674,181.9091,256.584,6.570548,19.439127,0.494761,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49186,443,TCP,66.729495,1069,8,16.0199,0.1199,133.625,100.2907,9.532785,22.592916,0.406532,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49186,TCP,66.498282,2001,11,30.091,0.1654,181.9091,256.584,6.649828,19.408382,0.489617,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49187,443,TCP,65.97272,1069,8,16.2037,0.1213,133.625,100.2907,9.424674,22.645551,0.412248,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49187,TCP,65.729916,2001,11,30.4428,0.1674,181.9091,256.584,6.572992,19.44039,0.494645,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49188,443,TCP,65.958457,1129,9,17.1168,0.1364,125.4444,97.3449,8.244807,21.409076,0.443931,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49188,TCP,65.729559,2001,11,30.4429,0.1674,181.9091,256.584,6.572956,19.438651,0.494614,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49189,443,TCP,81.521132,4883,62,59.8986,0.7605,78.7581,65.5932,1.336412,8.474596,0.727569,4,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49189,TCP,81.302918,194436,152,2391.5009,1.8696,1279.1842,366.0519,0.53843,5.426196,0.819459,4,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49190,443,TCP,66.935765,1069,8,15.9705,0.1195,133.625,100.2907,9.562252,22.652514,0.406344,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49190,TCP,66.702229,2001,11,29.999,0.1649,181.9091,256.584,6.670223,19.460077,0.489464,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49191,443,TCP,65.953762,1113,9,16.8755,0.1365,123.6667,93.0412,8.24422,21.409021,0.443958,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49191,TCP,65.718337,2001,11,30.4481,0.1674,181.9091,256.584,6.571834,19.438432,0.494674,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49192,443,TCP,66.791281,1053,8,15.7655,0.1198,131.625,95.7535,9.541612,22.596272,0.406208,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49192,TCP,66.55754,2001,11,30.0642,0.1653,181.9091,256.584,6.655754,19.412079,0.489351,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49193,443,TCP,66.747304,1069,8,16.0156,0.1199,133.625,100.2907,9.535329,22.564441,0.405894,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49193,TCP,66.518199,2001,11,30.082,0.1654,181.9091,256.584,6.65182,19.385328,0.489052,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49194,443,TCP,65.929054,978,7,14.8341,0.1062,139.7143,105.8229,10.988176,23.445913,0.361785,1,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49194,TCP,1.947364,1790,8,919.1912,4.1081,223.75,289.8697,0.278195,0.288196,0.017657,4,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49195,443,TCP,80.529421,4267,52,52.9868,0.6457,82.0577,69.8665,1.579008,8.994336,0.701323,4,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49195,TCP,80.165219,176684,140,2203.9982,1.7464,1262.0286,388.3616,0.576728,5.501115,0.810219,4,1,0,0,0,,0,0,0,0,0,,0,0,0,0
