pcap_id,sample_hash,label,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_bytes,total_packets,bytes_per_second,packets_per_second,pkt_len_mean,pkt_len_std,iat_mean,iat_std,burstiness,burst_count,is_complete_handshake,has_tls,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,dns_query_count,dns_unique_queries,http_request_count,http_unique_hosts
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,52426,TCP,0.027571,377,5,13673.8061,181.3502,75.4,38.9235,0.006893,0.010223,0.194562,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,56335,TCP,0.034603,348,5,10056.8969,144.4956,69.6,27.3759,0.008651,0.012034,0.163562,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,151.101.195.5,192.168.18.4,443,51581,UDP,2.911076,1124777,918,386378.4296,315.3473,1225.2473,297.4119,0.003175,0.030069,0.809012,32,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,104.18.25.18,58664,443,TCP,111.827406,2438,10,21.8015,0.0894,243.8,545.0594,12.425267,18.648659,0.200277,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,673d203af9c0dca328c18043e11462fa,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,55887,53,TCP,0.051236,381,6,7436.1901,117.1054,63.5,17.0074,0.010247,0.017558,0.262928,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,55887,TCP,0.049914,415,5,8314.3201,100.1725,83.0,54.0888,0.012478,0.017294,0.161737,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,52.222.132.45,49273,443,TCP,111.81503,2414,10,21.5892,0.0894,241.4,537.8638,12.423892,18.663213,0.200704,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,fa67db3a2c101c254146f1f6e4451f10,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,63783,53,TCP,0.039225,382,6,9738.7211,152.9642,63.6667,17.375,0.007845,0.013277,0.257177,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,53301,53,TCP,0.075949,382,6,5029.6783,79.0002,63.6667,17.375,0.01519,0.026588,0.27282,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,63783,TCP,0.037796,353,5,9339.6076,132.2891,70.6,29.3639,0.009449,0.012221,0.127902,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,53301,TCP,0.070986,344,5,4846.0238,70.4364,68.8,25.7868,0.017747,0.027949,0.223277,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,104.18.25.18,192.168.18.4,443,58664,TCP,111.807683,4572,10,40.8916,0.0894,457.2,553.6405,12.423076,18.670209,0.200916,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,3.174.180.120,56136,443,TCP,136.959826,9029,32,65.9244,0.2336,282.1562,474.6484,4.418059,13.288707,0.500975,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,24f2001c65e6bff9cf12bf20e86ae9c5,0,0,0,0
29,Gamming,bengin,52.222.132.45,192.168.18.4,443,49273,TCP,111.795526,6955,13,62.2118,0.1163,535.0,627.1881,9.316294,17.039806,0.293045,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,3.174.180.120,192.168.18.4,443,56136,TCP,136.959525,95813,77,699.5716,0.5622,1244.3247,485.4413,1.802099,8.76162,0.658814,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,172.232.61.239,54020,443,TCP,95.105228,2395,9,25.1826,0.0946,266.1111,574.1145,11.888154,19.184996,0.234828,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,1d8616946b8cb2930ca199eabb54db96,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,65168,53,TCP,0.053661,375,6,6988.3015,111.8128,62.5,14.8071,0.010732,0.019777,0.296455,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,65168,TCP,0.051827,428,5,8258.2511,96.4749,85.6,59.281,0.012957,0.0202,0.218454,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,172.232.61.239,192.168.18.4,443,54020,TCP,95.103005,3520,10,37.0125,0.1051,352.0,468.5567,10.567001,18.486296,0.272578,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,216.58.209.66,65027,443,UDP,2.645546,9595,68,3626.8506,25.7036,141.1029,256.9973,0.039486,0.280027,0.752838,3,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,57187,53,TCP,0.034974,364,6,10407.7732,171.5567,60.6667,10.8115,0.006995,0.011411,0.239924,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,50993,53,TCP,0.039484,364,6,9218.9185,151.9602,60.6667,10.8115,0.007897,0.01394,0.276731,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,57187,TCP,0.032896,441,5,13405.8682,151.994,88.2,64.4745,0.008224,0.011109,0.149222,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,50993,TCP,0.037498,491,5,13094.0326,133.3405,98.2,84.4569,0.009374,0.014102,0.201367,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,65.8.202.10,50803,443,TCP,111.700526,2356,9,21.0921,0.0806,261.7778,562.2204,13.962566,18.393225,0.136936,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,0e3b734b60f0483ce37390242b83bdc0,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,61137,53,TCP,0.031359,382,6,12181.5275,191.3329,63.6667,17.375,0.006272,0.010713,0.261468,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,51561,53,TCP,0.045758,382,6,8348.2653,131.1246,63.6667,17.375,0.009152,0.017099,0.302758,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,61137,TCP,0.030108,410,5,13617.6545,166.069,82.0,52.0922,0.007527,0.010083,0.14513,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,51561,TCP,0.044739,392,5,8761.9287,111.7593,78.4,44.907,0.011185,0.017398,0.217387,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,216.58.209.66,192.168.18.4,443,65027,UDP,2.673801,246401,199,92153.8308,74.4259,1238.196,239.7001,0.013504,0.164788,0.848517,5,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,65.8.202.10,192.168.18.4,443,50803,TCP,111.700172,6873,14,61.5308,0.1253,490.9286,621.1469,8.592321,15.958118,0.300027,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,37.252.171.21,60115,443,TCP,105.112505,2375,9,22.5948,0.0856,263.8889,557.9756,13.139063,19.019042,0.182846,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,0aaac5f59f81fe7eff96d02db058480d,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,56432,53,TCP,0.036969,366,6,9900.1371,162.2973,61.0,11.5326,0.007394,0.011608,0.221792,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62170,53,TCP,0.042051,366,6,8703.7503,142.6844,61.0,11.5326,0.00841,0.014651,0.27062,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,56432,TCP,0.035393,337,5,9521.6569,141.2709,67.4,23.0096,0.008848,0.011531,0.131623,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62170,TCP,0.040112,328,5,8177.1003,124.6509,65.6,19.4484,0.010028,0.014912,0.195839,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,13.224.83.75,49919,443,TCP,111.665918,2440,11,21.8509,0.0985,221.8182,507.6106,11.166592,18.086164,0.236544,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,5502cb61f70983e35b53b597d07b7047,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,64403,53,TCP,0.057949,377,6,6505.7131,103.5392,62.8333,15.5394,0.01159,0.021439,0.298199,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,55685,53,TCP,0.072879,377,6,5172.9525,82.3282,62.8333,15.5394,0.014576,0.025621,0.274782,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,64403,TCP,0.056319,380,5,6747.2791,88.78,76.0,40.1198,0.01408,0.022126,0.222232,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,55685,TCP,0.07045,339,5,4811.9187,70.9723,67.8,23.8025,0.017613,0.026424,0.200101,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,13.224.83.75,192.168.18.4,443,49919,TCP,111.654521,6909,13,61.8784,0.1164,531.4615,628.1478,9.304543,17.02948,0.293344,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,142.250.185.4,61475,443,UDP,0.069892,4320,7,61809.5006,100.1543,617.1429,585.9806,0.011649,0.010331,-0.059931,2,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,52425,53,TCP,0.037315,381,6,10210.3355,160.7927,63.5,17.0074,0.007463,0.012944,0.268594,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,58314,53,TCP,0.056461,381,6,6748.0093,106.2679,63.5,17.0074,0.011292,0.017038,0.202805,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,52425,TCP,0.035676,352,5,9866.5763,140.1502,70.4,28.9662,0.008919,0.012915,0.183019,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,58314,TCP,0.054946,343,5,6242.4717,90.9981,68.6,25.3898,0.013737,0.016964,0.105128,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,37.252.171.21,192.168.18.4,443,60115,TCP,105.11029,3525,11,33.5362,0.1047,320.4545,471.8244,10.511029,17.824893,0.258113,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,142.250.185.4,192.168.18.4,443,61475,UDP,0.066118,9987,11,151048.1217,166.3692,907.9091,509.1514,0.006612,0.009324,0.170176,3,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62147,53,TCP,0.045334,365,6,8051.3343,132.3507,60.8333,11.1716,0.009067,0.016502,0.290802,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,56628,53,TCP,0.038914,365,6,9379.6661,154.1863,60.8333,11.1716,0.007783,0.013659,0.274053,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62147,TCP,0.044107,405,5,9182.2242,113.3608,81.0,50.0959,0.011027,0.016816,0.207918,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,56628,TCP,0.037495,411,5,10961.4217,133.3506,82.2,52.4915,0.009374,0.01375,0.189235,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,172.217.168.162,57771,443,UDP,0.059163,4320,7,73018.7884,118.3175,617.1429,585.9806,0.00986,0.009496,-0.018807,2,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,51473,53,TCP,0.035886,377,6,10505.4752,167.1959,62.8333,15.5394,0.007177,0.012895,0.284869,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,53750,53,TCP,0.034164,377,6,11035.0232,175.6237,62.8333,15.5394,0.006833,0.011997,0.274266,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,51473,TCP,0.034341,380,5,11065.459,145.5981,76.0,40.1198,0.008585,0.012854,0.199094,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,53750,TCP,0.032722,339,5,10360.0036,152.8024,67.8,23.8025,0.00818,0.011989,0.188824,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.178.25.98,50421,443,TCP,111.608182,2359,10,21.1364,0.0896,235.9,518.1593,12.400909,18.638997,0.20097,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,8690e9d05d0e389ff079869ef41fb4e7,0,0,0,0
29,Gamming,bengin,172.217.168.162,192.168.18.4,443,57771,UDP,0.063343,9241,11,145888.1484,173.6576,840.0909,551.4481,0.006334,0.009623,0.206075,3,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.178.25.98,192.168.18.4,443,50421,TCP,111.588684,7252,11,64.9887,0.0986,659.2727,667.4359,11.158868,18.08617,0.236871,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,142.250.185.1,52336,443,TCP,111.579177,2359,10,21.1419,0.0896,235.9,518.1593,12.397686,18.633114,0.200943,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,010b3c361c023e4ca33785387efd9e56,0,0,0,0
29,Gamming,bengin,142.250.185.1,192.168.18.4,443,52336,TCP,111.557366,6989,11,62.6494,0.0986,635.3636,642.4224,11.155737,18.082695,0.236913,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62590,53,TCP,0.038249,368,6,9621.1626,156.8668,61.3333,12.2565,0.00765,0.014,0.293305,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,51906,53,TCP,0.034162,368,6,10772.189,175.6335,61.3333,12.2565,0.006832,0.012346,0.287491,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62590,TCP,0.03697,409,5,11062.9826,135.2443,81.8,51.6929,0.009243,0.014277,0.21404,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,51906,TCP,0.032945,412,5,12505.7226,151.7685,82.4,52.8908,0.008236,0.012271,0.196749,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,151.101.1.229,64713,443,TCP,135.177413,3023,12,22.3632,0.0888,251.9167,476.6212,12.288856,20.051138,0.240021,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,c9027ea92eecf8bb0ffb8e69b41bd5fa,0,0,0,0
29,Gamming,bengin,151.101.1.229,192.168.18.4,443,64713,TCP,135.176795,8996,17,66.5499,0.1258,529.1765,590.4879,8.44855,17.574404,0.350685,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,61696,53,TCP,0.034848,360,6,10330.586,172.1764,60.0,9.3808,0.00697,0.011104,0.228765,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62111,53,TCP,0.061522,360,6,5851.5646,97.5261,60.0,9.3808,0.012304,0.020892,0.258698,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,61696,TCP,0.030309,443,5,14616.139,164.9677,88.6,65.2736,0.007577,0.011343,0.199028,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62111,TCP,0.057004,414,5,7262.6514,87.7132,82.8,53.6895,0.014251,0.021775,0.208839,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,2.17.211.200,54323,443,TCP,135.273532,6099,68,45.0864,0.5027,89.6912,221.1514,2.019008,9.311328,0.64361,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,5d98d49118d23a632c4d8cc12847c711,0,0,0,0
29,Gamming,bengin,2.17.211.200,192.168.18.4,443,54323,TCP,135.273483,269819,195,1994.6186,1.4415,1383.6872,307.5445,0.697286,5.556459,0.777002,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,53703,53,TCP,0.032711,367,6,11219.5393,183.4257,61.1667,11.8942,0.006542,0.01125,0.264615,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,63979,53,TCP,0.037302,367,6,9838.61,160.8492,61.1667,11.8942,0.00746,0.013532,0.289214,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,53703,TCP,0.03109,410,5,13187.5111,160.8233,82.0,52.0922,0.007773,0.011027,0.17313,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,63979,TCP,0.03605,413,5,11456.3606,138.6969,82.6,53.2901,0.009012,0.013631,0.203965,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,151.101.131.5,59679,443,TCP,135.187303,3086,12,22.8276,0.0888,257.1667,493.4732,12.289755,20.052184,0.240011,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,aee66b20dc1c8169823ca9490ef0907c,0,0,0,0
29,Gamming,bengin,151.101.131.5,192.168.18.4,443,59679,TCP,135.182788,7957,19,58.861,0.1406,418.7895,531.2901,7.510155,16.781702,0.381673,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,151.101.67.5,57291,443,UDP,0.640635,10400,80,16233.8926,124.8761,130.0,199.1675,0.008109,0.048625,0.714133,5,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,151.101.67.5,192.168.18.4,443,57291,UDP,0.651295,382943,298,587971.7046,457.55,1285.0436,194.9086,0.002193,0.02549,0.841568,7,0,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,58772,53,TCP,0.031046,376,6,12111.0947,193.2621,62.6667,15.1731,0.006209,0.011088,0.282057,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,56273,53,TCP,0.043588,376,6,8626.2426,137.6528,62.6667,15.1731,0.008718,0.01609,0.29718,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,58772,TCP,0.029737,470,5,15805.2281,168.1407,94.0,76.0631,0.007434,0.011109,0.19819,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,56273,TCP,0.042291,427,5,10096.7286,118.2287,85.4,58.8816,0.010573,0.016333,0.214083,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,60610,53,TCP,0.051882,372,6,7170.1129,115.647,62.0,13.7113,0.010376,0.017295,0.250036,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,65451,53,TCP,0.036884,372,6,10085.7202,162.6729,62.0,13.7113,0.007377,0.013134,0.28068,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,60610,TCP,0.050582,375,5,7413.6795,98.8491,75.0,38.1261,0.012646,0.021026,0.248894,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,65451,TCP,0.035457,334,5,9419.825,141.0153,66.8,21.8211,0.008864,0.013304,0.200257,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,2.16.39.33,59924,443,TCP,120.182087,6089,52,50.6648,0.4327,117.0962,297.2691,2.356512,9.571159,0.604866,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,3d576403e38f4caef77e45cefb6c5756,0,0,0,0
29,Gamming,bengin,192.168.18.4,142.250.181.106,58115,443,TCP,135.226371,3352,13,24.7881,0.0961,257.8462,484.2922,11.268864,19.494253,0.267378,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,40ca70caee2abd9efc86bc966bfdee07,0,0,0,0
29,Gamming,bengin,2.16.39.33,192.168.18.4,443,59924,TCP,120.180902,126930,101,1056.1578,0.8404,1256.7327,481.1313,1.201809,6.936338,0.704648,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,142.250.181.106,192.168.18.4,443,58115,TCP,135.22499,10445,20,77.2416,0.1479,522.25,599.4218,7.117105,16.417742,0.395186,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,53708,53,TCP,0.032666,365,6,11173.7084,183.6774,60.8333,11.1716,0.006533,0.011266,0.265901,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,59307,53,TCP,0.034502,365,6,10579.0878,173.9028,60.8333,11.1716,0.0069,0.012163,0.276039,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,53708,TCP,0.031489,395,5,12544.1047,158.7861,79.0,46.1042,0.007872,0.011443,0.184878,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,59307,TCP,0.033235,327,5,9839.0035,150.4435,65.4,19.0536,0.008309,0.012147,0.18764,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,60119,53,TCP,0.031354,369,6,11768.8519,191.3634,61.5,12.6194,0.006271,0.009962,0.227408,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,58324,53,TCP,0.020989,369,6,17580.6867,285.8648,61.5,12.6194,0.004198,0.005588,0.142098,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,51455,53,TCP,0.034806,364,6,10457.9631,172.384,60.6667,10.8115,0.006961,0.012654,0.290227,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62381,53,TCP,0.037962,364,6,9588.546,158.053,60.6667,10.8115,0.007592,0.013592,0.283202,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,60119,TCP,0.029992,340,5,11336.3172,166.7105,68.0,24.1992,0.007498,0.011646,0.216667,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,58324,TCP,0.019815,331,5,16704.5437,252.3345,66.2,20.634,0.004954,0.004742,-0.021833,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,51455,TCP,0.033815,394,5,11651.5838,147.8627,78.8,45.7051,0.008454,0.01235,0.187287,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62381,TCP,0.036893,326,5,8836.3336,135.5266,65.2,18.659,0.009223,0.013204,0.177504,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,34.117.77.79,50377,443,TCP,135.110953,3177,15,23.514,0.111,211.8,430.1918,9.650782,18.468681,0.313587,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,8c263aa7a8a0f2abaa71dba683dca1fd,0,0,0,0
29,Gamming,bengin,192.168.18.4,172.217.171.35,59638,443,TCP,109.986207,2351,10,21.3754,0.0909,235.1,515.7615,12.22069,18.55678,0.205868,2,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,ac0dfe218f0dbe18f5cc8fc1c0055298,0,0,0,0
29,Gamming,bengin,34.117.77.79,192.168.18.4,443,50377,TCP,135.110324,15230,21,112.7227,0.1554,725.2381,648.0955,6.755516,16.072117,0.408128,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,35.201.104.135,51910,443,TCP,135.19965,3113,13,23.0252,0.0962,239.4615,458.8907,11.266638,19.493128,0.267443,1,1,1,16,18,t13d1516h2_8daaf6152771_d8a2da3f94cd,13,15,16,1,1,5781d47a06cf45b561f299ffed937e98,0,0,0,0
29,Gamming,bengin,172.217.171.35,192.168.18.4,443,59638,TCP,109.968355,6977,11,63.4455,0.1,634.2727,641.8581,10.996835,18.000042,0.241516,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,35.201.104.135,192.168.18.4,443,51910,TCP,135.198386,6747,19,49.9044,0.1405,355.1053,503.8848,7.511021,16.778035,0.38153,1,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,62465,53,TCP,0.032269,376,6,11652.0496,185.937,62.6667,15.1731,0.006454,0.011464,0.279639,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.4,192.168.18.1,50551,53,TCP,0.049999,376,6,7520.1506,120.0024,62.6667,15.1731,0.01,0.017987,0.28538,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,62465,TCP,0.03095,403,5,13021.0727,161.5518,80.6,49.2975,0.007737,0.011452,0.19359,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
29,Gamming,bengin,192.168.18.1,192.168.18.4,53,50551,TCP,0.048926,386,5,7889.4856,102.1954,77.2,42.5131,0.012231,0.018426,0.202054,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
